Key,duration,epoch,mrr,data
0000000111,0.0573737819989522,3,18.796314884831634,sample
0000001111,0.1182991822560628,29,52.558652478438574,sample
0000010111,0.043622342745463,0,38.36343230282624,sample
0000011111,0.0439791480700174,0,38.994438914225015,sample
0000100111,0.1407688419024149,29,31.98411805867946,sample
0000101111,0.1193863789240519,29,52.998673604734215,sample
0000110111,0.0483457088470459,1,18.97543575128245,sample
0000111111,0.0432324886322021,0,38.007106529833806,sample
