Key,duration,epoch,hit,data
0000000111,0.0573737819989522,0,41.41414141414141,sample
0000001111,0.1182991822560628,29,63.63636363636363,sample
0000010111,0.043622342745463,0,45.45454545454545,sample
0000011111,0.0439791480700174,0,50.505050505050505,sample
0000100111,0.1407688419024149,6,47.474747474747474,sample
0000101111,0.1193863789240519,29,63.63636363636363,sample
0000110111,0.0483457088470459,1,37.37373737373738,sample
0000111111,0.0432324886322021,0,53.535353535353536,sample
