,0
0,5.688777333048428
1,4.46393917379717
2,3.9936942180835677
3,3.9095726151117023
4,3.8666027438547137
5,3.796583167666775
6,3.7903266524134147
7,3.7854910001267483
8,3.77692767773876
9,3.7764987785064004
10,3.7760526912861434
11,3.7750928727444135
12,3.7750968675285974
13,3.7750852421896948
14,3.774912381887629
15,3.774918669653957
16,3.774983096747954
17,3.7749479774140964
