,0
0,6.346526997899584
1,4.878806217195666
2,4.273134659676656
3,4.173554838912234
4,4.115331786940246
5,4.036336122315843
6,4.027163708909327
7,4.020570622872391
8,4.010184101943681
9,4.0095373996369545
10,4.008938439313255
11,4.00781830035857
12,4.007779305868775
13,4.007649987154505
14,4.007572973828343
15,4.007582773676303
16,4.00754710202863
17,4.007553400623376
18,4.007544166238026
