5.771215108724740972e+00
5.665164764110858897e+00
5.598293597881610850e+00
5.552350631126990343e+00
5.502725711235632922e+00
5.410205694345327387e+00
5.354139658120962153e+00
5.282920360565185547e+00
5.317799971653864866e+00
5.393467536339392687e+00
5.361604653871976822e+00
5.227481768681452756e+00
5.134968757629394531e+00
5.098201348231389041e+00
5.241554443652812978e+00
