,0
0,5.652280797311247
1,4.479983320169173
2,3.9810045741319207
3,3.8924697172516067
4,3.847486770678353
5,3.771787209071221
6,3.7648935880684213
7,3.7599896541573803
8,3.7506049468924014
9,3.750075589904723
10,3.749619312497789
11,3.748653588149315
12,3.748594872788437
13,3.748564981905052
14,3.748412156111487
15,3.7484274345592863
16,3.7485241822275994
17,3.748440361242096
