,0
0,6.371174205280891
1,4.852788142882092
2,4.25908082535087
3,4.1588408908962595
4,4.101898345924062
5,4.022528059065551
6,4.013719394742621
7,4.0072451807028795
8,3.9968802567332715
9,3.996306587406415
10,3.9956448404297182
11,3.9945623559479975
12,3.9945055621158243
13,3.9944650152948427
14,3.9943208527519882
15,3.994362867274907
16,3.9943200377201062
17,3.994385422162347
18,3.9943501026961057
19,3.994289737161542
20,3.994301864539459
