Key,duration,epoch,hit,data
0110000111,85.61492187102635,13.2,69.63326058177395,yoochoose1_64
0110001111,62.84283608357112,6.2,70.14848474006226,yoochoose1_64
0110010111,78.82101216157278,9.0,69.39783176500053,yoochoose1_64
0110011111,62.04248169263203,5.8,70.54492110630076,yoochoose1_64
0110100111,73.8492991256714,5.8,69.71197538373465,yoochoose1_64
0110101111,63.69616774479548,6.8,70.57891158896561,yoochoose1_64
0110110111,80.61130279382071,9.8,69.45400551003613,yoochoose1_64
0110111111,62.86479101339976,8.2,70.50198575977673,yoochoose1_64
