Key,duration,epoch,mrr,data
0110000111,85.61492187102635,10.0,30.23338481505912,yoochoose1_64
0110001111,62.84283608357112,5.0,30.4212151138178,yoochoose1_64
0110010111,78.82101216157278,9.2,29.901566938045534,yoochoose1_64
0110011111,62.04248169263203,5.2,30.73692970410012,yoochoose1_64
0110100111,73.8492991256714,10.6,30.43683953847888,yoochoose1_64
0110101111,63.69616774479548,4.4,30.697255230033157,yoochoose1_64
0110110111,80.61130279382071,11.8,29.935497341854063,yoochoose1_64
0110111111,62.86479101339976,4.0,30.539754301573005,yoochoose1_64
