,0
0,5.7486881338347935
1,4.465482053772183
2,3.9559480044351263
3,3.862489076007473
4,3.8132023911245385
5,3.7323812202171043
6,3.7244742291139312
7,3.718651109078215
8,3.7083851043905365
9,3.707978387367535
10,3.7073428964060557
11,3.7063008308668466
12,3.706221370898121
13,3.706213551361711
14,3.7060270859892865
15,3.7060961243783375
