,0
0,6.097519461545921
1,4.683741055362512
2,4.249921449489547
3,4.198392515667196
4,4.164755986619234
5,4.121798350895441
6,4.117970310504065
7,4.11482408247177
8,4.1100840298476555
9,4.109764045688003
10,4.1094870472573115
11,4.1089504419323175
12,4.108857220590163
13,4.108819796994558
14,4.108715758899896
15,4.108736486878386
16,4.108740568483285
17,4.1087655181915705
18,4.108779515792112
19,4.108788764615354
20,4.108771713787428
