,0
0,5.3341483073351865
1,4.313587965079661
2,3.7847208029258956
3,3.671985475976392
4,3.608127932640049
5,3.506622841565085
6,3.4966422975885125
7,3.4889738180728243
8,3.476183338466932
9,3.4755626034175875
10,3.474806028754365
11,3.473560711473154
12,3.473456084389853
