,0
0,5.336065377245467
1,4.318649076841818
2,3.7767235954312515
3,3.6619041886449537
4,3.5952660236915532
5,3.491841279161592
6,3.481033236440951
7,3.4730170025120364
8,3.4600197142219185
9,3.459250690293138
10,3.4584980766397453
11,3.4571935007719774
12,3.457076169375182
13,3.4569911877507615
