,0
0,5.272204496886931
1,4.293097224806605
2,3.771794027816801
3,3.661255475410612
4,3.596072744504604
5,3.493863534850022
6,3.4838273695398905
7,3.4762356871042615
8,3.4635345163652143
9,3.4629111679285467
10,3.46218200650335
11,3.4608962651876927
12,3.4607957257035937
13,3.460765890702585
