,0
0,5.780164614920038
1,4.48552706384053
2,3.9616097349448927
3,3.867249300106695
4,3.8174669033580613
5,3.7357023155473317
6,3.7276403902027537
7,3.7217931760327496
8,3.7113322777888618
9,3.7106963339029826
10,3.7102090985622236
11,3.7091450144645814
12,3.7091123371969914
13,3.709027245870375
14,3.7088730018762166
15,3.7088784579813043
16,3.7088899254702206
