,0
0,5.338074105789482
1,4.32261178119017
2,3.818713858373167
3,3.7191763901974775
4,3.6632748796798693
5,3.5701870345914646
6,3.561574896337793
7,3.554952407534234
8,3.5434409676129253
9,3.5427681806120366
10,3.5421711409146734
11,3.5409699057398307
12,3.5409294288523876
13,3.5407944776844933
14,3.540712252537216
15,3.5406584100937257
