,0
0,5.721872926241773
1,4.456919306772855
2,3.9443193977347706
3,3.849223117823213
4,3.7989652545492723
5,3.7171303188842706
6,3.7088254011782738
7,3.7027323663669782
8,3.69230061945125
9,3.691665189270717
10,3.6911429323741443
11,3.6900611902836626
12,3.689973687893573
13,3.690055714004199
14,3.6897940292136675
15,3.6898606659496562
16,3.6898641144143274
17,3.6898676526646383
