,0
0,5.522580048366958
1,4.385433755329603
2,3.8710439201946936
3,3.7702971533460534
4,3.713669468757751
5,3.6230093658083224
6,3.6139425680939654
7,3.6070898638186697
8,3.5955520648832544
9,3.594842957625295
10,3.594268142806417
11,3.59297283413153
12,3.592907612437846
13,3.5929182154579915
14,3.592698309414449
15,3.592776847162837
16,3.5928073798234026
17,3.5927547223183165
