,0
0,6.257386025688912
1,4.78166353679986
2,4.18206404840408
3,4.076493695607924
4,4.0160972126499
5,3.931361865726604
6,3.9219316744617463
7,3.914994152341865
8,3.904125767806054
9,3.9033883532565103
10,3.9027500365933525
11,3.901662262686848
12,3.9015600219808033
13,3.901493967272327
14,3.9014392632605355
15,3.901393236743982
16,3.901404464783041
