,0
0,5.539614004971498
1,4.386104028525949
2,3.8664746376010783
3,3.7638335009464288
4,3.706951038938627
5,3.6154158284258733
6,3.6064798188035505
7,3.599603961757403
8,3.587939462715885
9,3.587332037469122
10,3.586643529408814
11,3.5854221074186037
12,3.5854556854430584
13,3.5853433078545174
14,3.5851703033024442
15,3.585199116887064
