,0,1,2,3,4,5,6,7
data,_0110111111,_0110100111,_0110001111,_0110110111,_0110011111,_0110010111,_0110101111,_0110000111
diginetica,0.3729265324081948,2.083944674103024,2.176922660151626,12.785584296671326,0.0769387413622181,5.570188462440979,0.0389489085096633,0.0383154968181433
yoochoose1_64,3.821227473640404,29.86324332727179,0.0798908161121766,7.968726238405765,0.0226500491195251,3.808047575179925,2.186641075020358,13.768416554079518
