5.719293154202974350e+00
5.531157750349778190e+00
5.423108394329364756e+00
5.340199177081768056e+00
5.240955572861891731e+00
5.195492157569298719e+00
5.110626257382905990e+00
5.128441333770751953e+00
5.018743588374211306e+00
5.010172587174635872e+00
4.886158429659330338e+00
4.882099958566518794e+00
4.762275549081655512e+00
4.767138664539043447e+00
