5.762229185837965950e+00
5.666281663454496353e+00
5.563108847691462522e+00
5.516138223501352300e+00
5.407178255227895747e+00
5.348768931168776497e+00
5.358880813305194835e+00
5.337351138775165538e+00
5.201556755946232791e+00
5.188546914320725456e+00
5.128392072824331294e+00
5.225367105924165756e+00
5.253140926361083984e+00
5.115884744204008072e+00
5.044718595651479731e+00
4.993308654198279406e+00
4.998035907745361328e+00
5.002514545734111806e+00
4.892754811507004753e+00
5.061897717989408463e+00
4.982871018923246353e+00
5.000971353971040756e+00
5.264661018665020009e+00
