5.722708482008713737e+00
5.550370216369628906e+00
5.351201570951021225e+00
4.902341035696176519e+00
4.193472642164963737e+00
3.695424299973708138e+00
3.291090928591214659e+00
2.914964767602773676e+00
2.776828692509577756e+00
2.424780038686899175e+00
2.116862214528597352e+00
1.942716488471397884e+00
1.749674943777230984e+00
1.822449968411372190e+00
1.708344532893254275e+00
1.476899908139155393e+00
1.326784885846651552e+00
1.293598725245549197e+00
1.215342439137972352e+00
1.309289698417370085e+00
1.253687945696023709e+00
1.079478914921100374e+00
1.055260190596947201e+00
1.028722446698408843e+00
1.001643708119025700e+00
1.160506266814011811e+00
9.992799667211679226e-01
9.060162672629723524e-01
8.872613075834053786e-01
8.795623412499060656e-01
