Key,duration,epoch,mrr,data
0110000111,0.0559353987375895,0,0.9177615756563124,sample
0110001111,0.1265021363894144,29,1.7751449330396698,sample
0110010111,0.0467044750849405,0,0.7312594812594813,sample
0110011111,0.126411493619283,0,1.754588004588005,sample
0110100111,0.046539306640625,0,1.4758698092031426,sample
0110101111,0.076483412583669,0,2.90759454588144,sample
0110110111,0.047095517317454,0,1.543810506658804,sample
0110111111,0.125461721420288,29,3.441652755378246,sample
